patent_id,NAICS_CODES
9572918,334511N~336411N~336413N~336414N~336415N~488190N~511130N~541330E~541511N~541712E~561990N~611430N~611519E~611630N~611710N
9572918,323117N~334220N~334511N~336414N~423430N~517110N~517410N~517911N~517919N~519130N~541330E~541370N~541511N~541512N~541513N~541690N~541711N~541712E~611430N
9572918,221114N~237130N~334220N~334290N~334511N~334519N~336414N~488111N~491110N~511210N~517410N~517911N~518210N~519190N~541199N~541330E~541370N~541380N~541511N~541512N~541513N~541519E~541611N~541612N~541614N~541618N~541620N~541690N~541712E~541990N~561110N~561210N~561422N~561499N~562910E~611430N~611620N~611710N~811111N~811113N~811118N~811121N~811198N~813920N~928110 
9572918,334220N~334511N~336414N~541330E~541512N~541690N~541712E
9572918,323117N~334220N~334511N~336414N~511210N~517410N~518210N~541330E~541360N~541370N~541511N~541512N~541513N~541519E~541690N~541712E~561210N~611430N
9572918,541512N
9572918,237130N~238210N~334511N~336413N~336414N~336415N~336992N~541330E~541350N~541511N~541512N~541690N~926110 
9572918,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,332999N~333318N~333999N~334220N~334290N~334511N~334519N~335931N~335999N~336413N~423430N~423490N~423860N~488119N~488190N~493110N~517110N~541330E~541511N~541512N~541513N~541611N~541614N~541712E~541990N~611420N~611430N~611512N~611513N~611519E~611630N~611710N~811213N
9574063,334512N~334519N~339999N~541690N~541712E
9574063,334111N~334511N~336411N~336413N~541512N
9574063,336411N~541690N~611512N
9574063,332994N~333999N~334511N~335911N~336414N~339999N~541330E
9574063,336411N~336413N
9574063,334511N~488111N~488119N~511210N~519120N~519190N~522320N~541330E~541511N~541512N~541513N~541519E~541611N~561410N~561611N
9574063,336414N
9574063,541512N
9574063,334511N~336413N~336414N~336415N
9574063,541690N
9574063,334511N
9574063,334111N~334220N~334290N~334418N~334511N~334512N~334519N~336413N~336414N~336419N~517410N~517919N~518210N~519190N~541330E~541370N~541380N~541511N~541512N~541513N~541519E~541611N~541612N~541618N~541690N~541712E~541720N~541990N~561110N~561210N~561499N~561990N~611420N~611430N~611512N~921190 ~927110 ~928110 
9574063,334511N~336413N~336414N~336415N
9574063,541330E
9574063,336414N
9574063,334511N~336413N~336414N~336415N
9574063,332322N~336411N~336413N
9574063,
9574063,
9574063,334511N~334519N~335999N~336413N~541330E~611430N
9574063,336414N
9574063,334511N~336413N~336414N~336415N
9574063,336419N~339999N~541330E~541690N
9574063,336414N~541712E
9574063,334512N~541690N
9574063,
9574063,
9574063,541512N~541712E
9574063,336414N
9574063,336414N
9574063,336413N~488119N~541511N~541512N~611512N
9574063,336414N
9574063,336414N
9574063,334511N~336413N~336414N~336415N
9574063,336414N~541712E~541990N
9574063,336414N
9574063,334511N~336413N~336414N~336415N
9574063,334511N~336413N~336414N~336415N
9574063,488119N~541511N~541512N~611512N
9574063,334511N~336413N~336414N~336415N
9574063,334511N~336413N~336414N~336415N
9574063,334511N~336413N~336414N~336415N
9574063,336414N
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,221114N~237130N~334220N~334511N~336414N~517410N~541330E~541511N~541512N~541690N~541712E
9574063,334220N~334511N~336414N~517410N~541511N~541512N~541611N~541612N~541690N~541712E~541990N~561990N
9574063,334220N~334511N~336414N~517410N~541330E~541512N~541690N~541712E
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,334220N~334511N~336414N~517110N~517410N~541511N~541512N~541690N~541712E
9574063,541512N
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,334210N~334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,323117N~334220N~334511N~336414N~423430N~517110N~517410N~517911N~517919N~518210N~519130N~541330E~541370N~541511N~541512N~541513N~541690N~541711N~541712E~611430N
9574063,323117N~334220N~334511N~336414N~423430N~517410N~518210N~541330E~541370N~541511N~541512N~541513N~541690N~541712E~611430N
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,336414N
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9574063,334511N~541330E~541690N
9574063,541511N
9574063,332999N~334220N~334290N~334419N~334511N~334519N~339999N~517919N~541330E~541519E~541618N~541690N~541712E~611420N~611430N~611699N~611710N
9574063,336414N
9574063,336414N
9574063,334511N~336411N~336413N~336414N~336415N~488190N~511130N~541330E~541511N~541712E~561990N~611430N~611519E~611630N~611710N~811219N
9574063,336414N
9574063,
9574063,334511N~336413N~336414N~336415N
9574063,541511N~541712E
9574063,334511N~336413N~336414N~336415N
9574063,332322N~332993N~334513N~336414N~336419N
9574063,332994N
9574063,541330E~541712E
9574063,336411N~541712E
9574063,
9574063,541690N
9574063,323117N~334220N~334511N~336414N~423430N~511210N~517410N~518210N~541330E~541370N~541511N~541512N~541513N~541519E~541690N~541712E~561210N~611430N
9574063,323117N~334220N~334511N~336414N~423430N~511210N~517410N~518210N~541330E~541360N~541370N~541511N~541512N~541513N~541690N~541712E~561210N~611430N
9574063,334511N
9574063,237130N~238210N~334511N~336413N~336414N~336415N~336992N~541330E~541350N~541511N~541512N~541690N~926110 
9574063,334511N~336413N~336414N~336415N
9574063,336414N
9574063,336413N~488119N~541511N~541512N~611512N
9574063,336413N
9574063,238210N~238220N~238320N~334511N~334519N~336413N~423710N~488119N~488190N~541330E~541350N~541380N~541511N~541512N~541513N~541611N~541614N~541618N~541690N~541990N~561210N~561621N~561710N~561730N~561990N~611420N~611430N~611512N~611513N~611519E~611710N~811213N~811310N
9574063,336411N~336414N~336611N~488190N~541330E~541511N~541512N~541690N~541712E~921190 ~927110 ~928110 
9574063,334511N
9574063,334511N~336413N~541330E~541712E
9574063,336414N
9574063,336414N~541330E~561210N
9574063,336414N
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E~541990N
9574063,336414N~481212N~517919N~541360N~541690N~541712E~561210N~927110 
9574063,336414N
9574063,334511N~336611N~336612N~541690N~541712E
9574063,336414N
9574063,
9574063,334511N~336414N~541330E~541512N~541690N~541712E
9574063,336112N~336411N~336413N~493110N~518210N~561210N~561990N
9574063,
9574063,334290N~334519N~488111N~491110N~511210N~517410N~517911N~518210N~519190N~541199N~541330E~541370N~541380N~541511N~541512N~541513N~541519E~541611N~541612N~541613N~541614N~541618N~541620N~541690N~541712E~541922N~541990N~561110N~561210N~561422N~561499N~562910E~611430N~611620N~611710N~811111N~811113N~811118N~811121N~811198N~813920N~928110 
9574063,541330E
9574063,334511N~336411N~336413N~336414N~336415N~488190N~511130N~541330E~541511N~541712E~561990N~611430N~611519E~611630N~611710N
9574063,334511N~336411N~336413N~336414N~336415N~488190N~511130N~541330E~541511N~541712E~561990N~611430N~611519E~611630N~611710N
9574063,541712E
9574063,541330E
9574063,323117N~334220N~334511N~336414N~423430N~517110N~517410N~517911N~517919N~519130N~541330E~541370N~541511N~541512N~541513N~541690N~541711N~541712E~611430N
9574063,334511N~336411N~336413N~336414N~336415N~488190N~511130N~541330E~541511N~541712E~561990N~611430N~611519E~611630N~611710N
9574063,323117N~334220N~334511N~336414N~423430N~517110N~517410N~517911N~517919N~519130N~541330E~541370N~541511N~541512N~541513N~541690N~541711N~541712E~611430N
9574063,221114N~237130N~334220N~334290N~334511N~334519N~336414N~488111N~491110N~511210N~517410N~517911N~518210N~519190N~541199N~541330E~541370N~541380N~541511N~541512N~541513N~541519E~541611N~541612N~541614N~541618N~541620N~541690N~541712E~541990N~561110N~561210N~561422N~561499N~562910E~611430N~611620N~611710N~811111N~811113N~811118N~811121N~811198N~813920N~928110 
9574063,334220N~334511N~336414N~541330E~541512N~541690N~541712E
9574063,323117N~334220N~334511N~336414N~511210N~517410N~518210N~541330E~541360N~541370N~541511N~541512N~541513N~541519E~541690N~541712E~561210N~611430N
9574063,541512N
9574063,237130N~238210N~334511N~336413N~336414N~336415N~336992N~541330E~541350N~541511N~541512N~541690N~926110 
9574063,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,332999N~333318N~333999N~334220N~334290N~334511N~334519N~335931N~335999N~336413N~423430N~423490N~423860N~488119N~488190N~493110N~517110N~541330E~541511N~541512N~541513N~541611N~541614N~541712E~541990N~611420N~611430N~611512N~611513N~611519E~611630N~611710N~811213N
9581282,334512N~334519N~339999N~541690N~541712E
9581282,334111N~334511N~336411N~336413N~541512N
9581282,336411N~541690N~611512N
9581282,332994N~333999N~334511N~335911N~336414N~339999N~541330E
9581282,336411N~336413N
9581282,334511N~488111N~488119N~511210N~519120N~519190N~522320N~541330E~541511N~541512N~541513N~541519E~541611N~561410N~561611N
9581282,336414N
9581282,541512N
9581282,334511N~336413N~336414N~336415N
9581282,541690N
9581282,334511N
9581282,334111N~334220N~334290N~334418N~334511N~334512N~334519N~336413N~336414N~336419N~517410N~517919N~518210N~519190N~541330E~541370N~541380N~541511N~541512N~541513N~541519E~541611N~541612N~541618N~541690N~541712E~541720N~541990N~561110N~561210N~561499N~561990N~611420N~611430N~611512N~921190 ~927110 ~928110 
9581282,334511N~336413N~336414N~336415N
9581282,541330E
9581282,336414N
9581282,334511N~336413N~336414N~336415N
9581282,332322N~336411N~336413N
9581282,
9581282,
9581282,334511N~334519N~335999N~336413N~541330E~611430N
9581282,336414N
9581282,334511N~336413N~336414N~336415N
9581282,336419N~339999N~541330E~541690N
9581282,336414N~541712E
9581282,334512N~541690N
9581282,
9581282,
9581282,541512N~541712E
9581282,336414N
9581282,336414N
9581282,336413N~488119N~541511N~541512N~611512N
9581282,336414N
9581282,336414N
9581282,334511N~336413N~336414N~336415N
9581282,336414N~541712E~541990N
9581282,336414N
9581282,334511N~336413N~336414N~336415N
9581282,334511N~336413N~336414N~336415N
9581282,488119N~541511N~541512N~611512N
9581282,334511N~336413N~336414N~336415N
9581282,334511N~336413N~336414N~336415N
9581282,334511N~336413N~336414N~336415N
9581282,336414N
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,221114N~237130N~334220N~334511N~336414N~517410N~541330E~541511N~541512N~541690N~541712E
9581282,334220N~334511N~336414N~517410N~541511N~541512N~541611N~541612N~541690N~541712E~541990N~561990N
9581282,334220N~334511N~336414N~517410N~541330E~541512N~541690N~541712E
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,334220N~334511N~336414N~517110N~517410N~541511N~541512N~541690N~541712E
9581282,541512N
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,334210N~334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,323117N~334220N~334511N~336414N~423430N~517110N~517410N~517911N~517919N~518210N~519130N~541330E~541370N~541511N~541512N~541513N~541690N~541711N~541712E~611430N
9581282,323117N~334220N~334511N~336414N~423430N~517410N~518210N~541330E~541370N~541511N~541512N~541513N~541690N~541712E~611430N
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,336414N
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9581282,334511N~541330E~541690N
9581282,541511N
9581282,332999N~334220N~334290N~334419N~334511N~334519N~339999N~517919N~541330E~541519E~541618N~541690N~541712E~611420N~611430N~611699N~611710N
9581282,336414N
9581282,336414N
9581282,334511N~336411N~336413N~336414N~336415N~488190N~511130N~541330E~541511N~541712E~561990N~611430N~611519E~611630N~611710N~811219N
9581282,336414N
9581282,
9581282,334511N~336413N~336414N~336415N
9581282,541511N~541712E
9581282,334511N~336413N~336414N~336415N
9581282,332322N~332993N~334513N~336414N~336419N
9581282,332994N
9581282,541330E~541712E
9581282,336411N~541712E
9581282,
9581282,541690N
9581282,323117N~334220N~334511N~336414N~423430N~511210N~517410N~518210N~541330E~541370N~541511N~541512N~541513N~541519E~541690N~541712E~561210N~611430N
9581282,323117N~334220N~334511N~336414N~423430N~511210N~517410N~518210N~541330E~541360N~541370N~541511N~541512N~541513N~541690N~541712E~561210N~611430N
9581282,334511N
9581282,237130N~238210N~334511N~336413N~336414N~336415N~336992N~541330E~541350N~541511N~541512N~541690N~926110 
9581282,334511N~336413N~336414N~336415N
9581282,336414N
9581282,336413N~488119N~541511N~541512N~611512N
9581282,336413N
9581282,238210N~238220N~238320N~334511N~334519N~336413N~423710N~488119N~488190N~541330E~541350N~541380N~541511N~541512N~541513N~541611N~541614N~541618N~541690N~541990N~561210N~561621N~561710N~561730N~561990N~611420N~611430N~611512N~611513N~611519E~611710N~811213N~811310N
9581282,336411N~336414N~336611N~488190N~541330E~541511N~541512N~541690N~541712E~921190 ~927110 ~928110 
9581282,334511N
9581282,334511N~336413N~541330E~541712E
9581282,336414N
9581282,336414N~541330E~561210N
9581282,336414N
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E~541990N
9581282,336414N~481212N~517919N~541360N~541690N~541712E~561210N~927110 
9581282,336414N
9581282,334511N~336611N~336612N~541690N~541712E
9581282,336414N
9581282,
9581282,334511N~336414N~541330E~541512N~541690N~541712E
9581282,336112N~336411N~336413N~493110N~518210N~561210N~561990N
9581282,
9581282,334290N~334519N~488111N~491110N~511210N~517410N~517911N~518210N~519190N~541199N~541330E~541370N~541380N~541511N~541512N~541513N~541519E~541611N~541612N~541613N~541614N~541618N~541620N~541690N~541712E~541922N~541990N~561110N~561210N~561422N~561499N~562910E~611430N~611620N~611710N~811111N~811113N~811118N~811121N~811198N~813920N~928110 
9581282,541330E
9581282,334511N~336411N~336413N~336414N~336415N~488190N~511130N~541330E~541511N~541712E~561990N~611430N~611519E~611630N~611710N
9581282,334511N~336411N~336413N~336414N~336415N~488190N~511130N~541330E~541511N~541712E~561990N~611430N~611519E~611630N~611710N
9581282,541712E
9581282,541330E
9581282,323117N~334220N~334511N~336414N~423430N~517110N~517410N~517911N~517919N~519130N~541330E~541370N~541511N~541512N~541513N~541690N~541711N~541712E~611430N
9581282,334511N~336411N~336413N~336414N~336415N~488190N~511130N~541330E~541511N~541712E~561990N~611430N~611519E~611630N~611710N
9581282,323117N~334220N~334511N~336414N~423430N~517110N~517410N~517911N~517919N~519130N~541330E~541370N~541511N~541512N~541513N~541690N~541711N~541712E~611430N
9581282,221114N~237130N~334220N~334290N~334511N~334519N~336414N~488111N~491110N~511210N~517410N~517911N~518210N~519190N~541199N~541330E~541370N~541380N~541511N~541512N~541513N~541519E~541611N~541612N~541614N~541618N~541620N~541690N~541712E~541990N~561110N~561210N~561422N~561499N~562910E~611430N~611620N~611710N~811111N~811113N~811118N~811121N~811198N~813920N~928110 
9581282,334220N~334511N~336414N~541330E~541512N~541690N~541712E
9581282,323117N~334220N~334511N~336414N~511210N~517410N~518210N~541330E~541360N~541370N~541511N~541512N~541513N~541519E~541690N~541712E~561210N~611430N
9581282,541512N
9581282,237130N~238210N~334511N~336413N~336414N~336415N~336992N~541330E~541350N~541511N~541512N~541690N~926110 
9581282,334220N~334511N~336414N~517410N~541512N~541690N~541712E
9242871,
9245167,334118N~423430N~511210N~541511N~541519E
9536129,334118N~423430N~511210N~541511N~541519E
9246099,541712E
9276210,541712E
9281463,541712E
9296651,541712E
9299571,541712E
9337030,541712E
9337238,541712E
9368721,541712E
9247672,332911N~332912N
9247672,325520N~326220N~332420N~332510N~332911N~332912N~332919N~333611N~333612N~333995N~333996N~333999N~334419N~334511N~334519N~336390N~336413N~336992N~336999N~339991N~541712E~551114 
9247672,326220N~332912N
9247672,336412N~336413N~336419N
9247672,332919N~333995N
9247672,339991N
9247672,326220N~332911N~332912N~332919N~333612N~333995N~333996N~333999N~334419N~336390N~336992N~336999N~339991N
9247672,332912N~336419N
9247672,332911N~332912N
9247672,339991N
9247672,334111N~334419N~334513N
9247672,326299N~339112N~339991N
9247672,332911N~332912N~332919N
9247672,332911N~332912N~332919N~332999N~334519N
9247672,332912N~332919N~332999N
9247672,336412N
9247672,332911N~332912N~332919N
9247672,332912N~332919N
9247672,326299N~339991N
9247672,326291N~339991N
9247672,326220N~332912N~333995N~333996N~423830N~423840N
9247672,333995N
9247672,326220N
9247672,325520N~339991N
9247672,332111N~333996N~333999N
9247672,332420N~333995N
9247672,332912N~332919N
9247672,332911N~332912N
9247672,333995N~333996N
9247672,333999N
9247672,326220N~332912N
9247672,339991N~423840N
9247672,332911N~332912N
9247672,336413N
9247672,333999N
9247672,332911N~332912N
9247672,336412N~336413N
9247672,332912N~336419N
9247672,335312N~335314N~335999N
9247672,326291N
9247672,332510N~332912N~333611N~333612N~333618N~333996N~334511N~334519N~336412N~336413N~811219N
9247672,332912N
9247672,333911N~333996N
9247672,336413N~336419N
9247672,326220N~332912N~333995N~333996N~423830N~423840N
9247672,339991N
9247672,336413N
9247672,336413N
9247672,326220N~332912N
9247672,339991N
9247672,333613N~336350N
9247672,333999N
9247672,332912N~336419N
9247672,326291N~326299N~339991N
9247672,423830N~423840N
9247672,423830N~423840N
9247672,333999N
9247672,333911N~333995N
9247672,423830N~423840N
9247672,332912N~336412N
9247672,611519E
9247672,336413N
9247672,336413N
9247672,336412N
9247672,333999N
9247672,334511N~334514N~334519N~336413N
9247672,325520N~339991N
9247672,334419N
9247672,326220N~339114N
9247672,333314N~335312N~335314N~335999N
9247672,336412N~339991N
9247672,333999N
9247672,333415N
9247672,333996N
9247672,333999N
9247672,339991N~423840N
9247672,333999N
9247672,336412N
9247672,326220N
9247672,333318N~333911N~333999N
9247672,335312N~335314N
9247672,334513N
9247672,325520N~339991N
9247672,336412N
9247672,423840N
9247672,326122N~326220N~332912N
9247672,334513N
9247672,326220N~332911N~332912N~332919N~333995N~333996N~333999N~339991N~423830N~423840N
9247672,333999N
9247672,541330E~541712E
9247672,332911N~333911N
9247672,335314N
9247672,332912N
9247672,332912N~332919N
9247672,339112N
9247672,332911N~332912N
9247672,333999N
9247672,326122N~326220N
9247672,334419N~336413N~541330E
9247672,339112N
9247672,339991N~339999N
9247672,332912N~332919N
9247672,332722N
9247672,332911N~332912N~332919N
9248146,325520Y
9512340,325520Y
9585961,325520Y
9248383,334516N~532490N~811219N
9289747,334516N~532490N~811219N
9248448,541712E~611310N
9249023,541712E~611310N
9255853,541712E~611310N
9290665,541712E~611310N
9312078,541712E~611310N
9321021,541712E~611310N
9340894,541712E~611310N
9358730,541712E~611310N
9377449,541712E~611310N
9403115,541712E~611310N
9428394,541712E~611310N
9455094,541712E~611310N
9526762,541712E~611310N
9580834,541712E~611310N
9251920,
9251920,
9251920,331210N~331221N~332312N~332313N~332410N~332431N~332710N~332721N~332811N~332996N~332999N
9384862,
9384862,
9384862,331210N~331221N~332312N~332313N~332410N~332431N~332710N~332721N~332811N~332996N~332999N
9252365,541712E~611310N
9376666,541712E~611310N
9457538,541712E~611310N
9476145,541712E~611310N
9478746,541712E~611310N
9511528,541712E~611310N
9545611,541712E~611310N
9562284,541712E~611310N
9252688,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9252688,611310N
9252688,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9252688,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9252688,541380N~541712E~611310N
9252688,541380N~541711N~541712E~611310N
9252688,541380N~541711N~541712E~611310N
9252688,541380N~541711N~541712E~611310N
9252688,541380N~541711N~541712E~611310N
9252688,541380N~541711N~541712E~611310N
9252688,541380N~541711N~541712E~611310N
9252688,541380N~541711N~541712E~611310N
9252688,541711N~541712E~541990N~611310N
9271933,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9271933,611310N
9271933,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9271933,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9271933,541380N~541712E~611310N
9271933,541380N~541711N~541712E~611310N
9271933,541380N~541711N~541712E~611310N
9271933,541380N~541711N~541712E~611310N
9271933,541380N~541711N~541712E~611310N
9271933,541380N~541711N~541712E~611310N
9271933,541380N~541711N~541712E~611310N
9271933,541380N~541711N~541712E~611310N
9271933,541711N~541712E~541990N~611310N
9283545,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9283545,611310N
9283545,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9283545,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9283545,541380N~541712E~611310N
9283545,541380N~541711N~541712E~611310N
9283545,541380N~541711N~541712E~611310N
9283545,541380N~541711N~541712E~611310N
9283545,541380N~541711N~541712E~611310N
9283545,541380N~541711N~541712E~611310N
9283545,541380N~541711N~541712E~611310N
9283545,541380N~541711N~541712E~611310N
9283545,541711N~541712E~541990N~611310N
9331357,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9331357,611310N
9331357,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9331357,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9331357,541380N~541712E~611310N
9331357,541380N~541711N~541712E~611310N
9331357,541380N~541711N~541712E~611310N
9331357,541380N~541711N~541712E~611310N
9331357,541380N~541711N~541712E~611310N
9331357,541380N~541711N~541712E~611310N
9331357,541380N~541711N~541712E~611310N
9331357,541380N~541711N~541712E~611310N
9331357,541711N~541712E~541990N~611310N
9339790,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9339790,611310N
9339790,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9339790,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9339790,541380N~541712E~611310N
9339790,541380N~541711N~541712E~611310N
9339790,541380N~541711N~541712E~611310N
9339790,541380N~541711N~541712E~611310N
9339790,541380N~541711N~541712E~611310N
9339790,541380N~541711N~541712E~611310N
9339790,541380N~541711N~541712E~611310N
9339790,541380N~541711N~541712E~611310N
9339790,541711N~541712E~541990N~611310N
9408918,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9408918,611310N
9408918,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9408918,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9408918,541380N~541712E~611310N
9408918,541380N~541711N~541712E~611310N
9408918,541380N~541711N~541712E~611310N
9408918,541380N~541711N~541712E~611310N
9408918,541380N~541711N~541712E~611310N
9408918,541380N~541711N~541712E~611310N
9408918,541380N~541711N~541712E~611310N
9408918,541380N~541711N~541712E~611310N
9408918,541711N~541712E~541990N~611310N
9421272,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9421272,611310N
9421272,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9421272,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9421272,541380N~541712E~611310N
9421272,541380N~541711N~541712E~611310N
9421272,541380N~541711N~541712E~611310N
9421272,541380N~541711N~541712E~611310N
9421272,541380N~541711N~541712E~611310N
9421272,541380N~541711N~541712E~611310N
9421272,541380N~541711N~541712E~611310N
9421272,541380N~541711N~541712E~611310N
9421272,541711N~541712E~541990N~611310N
9445993,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9445993,611310N
9445993,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9445993,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9445993,541380N~541712E~611310N
9445993,541380N~541711N~541712E~611310N
9445993,541380N~541711N~541712E~611310N
9445993,541380N~541711N~541712E~611310N
9445993,541380N~541711N~541712E~611310N
9445993,541380N~541711N~541712E~611310N
9445993,541380N~541711N~541712E~611310N
9445993,541380N~541711N~541712E~611310N
9445993,541711N~541712E~541990N~611310N
9484594,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9484594,611310N
9484594,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9484594,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9484594,541380N~541712E~611310N
9484594,541380N~541711N~541712E~611310N
9484594,541380N~541711N~541712E~611310N
9484594,541380N~541711N~541712E~611310N
9484594,541380N~541711N~541712E~611310N
9484594,541380N~541711N~541712E~611310N
9484594,541380N~541711N~541712E~611310N
9484594,541380N~541711N~541712E~611310N
9484594,541711N~541712E~541990N~611310N
9254789,325412N~541711N
9254789,541690N~541711N
9255843,541611N~611310N~611430N~611710N
9492870,541611N~611310N~611430N~611710N
9566351,541611N~611310N~611430N~611710N
9567344,541611N~611310N~611430N~611710N
9255847,336412N~336413N
9255847,333613N~334419N~335313N~335314N~335931N
9255847,811219N
9255847,334513N
9255847,332993N~334419N~334511N~336414N~541330E~541614N~541690N~561210N~928110 
9255847,333996N~336412N
9255847,336413N
9255847,336412N~336413N~541712E
9255847,221330N~236220N~238210N~238220N~238290N~334512N~541330E~541690N~561210N~561621N~811310N
9255847,221330N~236220N~237130N~238210N~238220N~238290N~423850N~423860N~541330E~541690N~561210N~561621N~811310N
9255847,334413N
9255847,332912N~334220N~334511N~336413N~336419N~336992N~541330E~541712E
9255847,334511N~541711N~541712E
9255847,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~334512N~334513N~334519N~335314N~541330E~541690N~561210N~561621N~811310N
9255847,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~333999N~541330E~541511N~541512N~541620N~541690N~561210N~561621N~811310N~922160 
9255847,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~333999N~541330E~541511N~541512N~541690N~561210N~561621N~811310N
9255847,334511N~336413N
9255847,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9255847,334111N~334412N~334511N~335999N~336419N~541380N~541511N~541712E
9255847,221330N~236220N~238210N~238220N~238290N~334290N~541330E~541690N~561210N~561621N~811310N
9255847,221330N~236220N~238210N~238220N~238290N~333415N~541330E~541690N~561210N~561621N~811310N
9255847,336413N
9255847,238220N~238290N~238990E~561621N~811310N
9255847,334511Y
9255847,332993N~334419N~334511N~336414N~541330E~541614N~541690N~561210N~928110 
9255847,336413N
9255847,334511N~541711N~541712E
9255847,336413N
9255847,333611N~336412N~488190N
9255847,334290N
9255847,336412N
9255847,423690N
9255847,334511N
9255847,333611N~336412N
9255847,334511N~334512N~336412N~336413N~541380N
9255847,334511N~334512N~336412N~336413N~541380N
9255847,334111N~334412N~334511N~335999N~336419N~541380N~541511N
9255847,336412N
9255847,325220N~541712E
9255847,336413N
9255847,334290N
9255847,334511N
9255847,336412N~336413N~336414N~336415N
9255847,336412N
9255847,334511N
9255847,519190N
9255847,221330N~236220N~238210N~238220N~238290N~334512N~541330E~541511N~541512N~541690N~561210N~561621N~811219N~811310N
9255847,334511N
9255847,336412N~336413N
9255847,332911N~334290N~334511N~334512N
9255847,334511N
9255847,334416N~334419N
9255847,238220N~332911N~332912N~332919N~333413N~333414N~333415N~333911N~333912N
9255847,336412N~336413N~336992N
9255847,336412N
9255847,334511N
9255847,334519N~336412N~541330E~541711N~541712E~811219N
9255847,336413N
9255847,334419N~334519N
